job_title,qualification,work_experience_years,job_description,communication_interpersonal,teamwork,problemsolving_analyticalthinking,timemanagement,leadership,creativity,stressmanagement,independent_selfmotivated
TeamLead,Diploma,3.8720129776888754,This position requires soft skills,1,1,0,1,0,0,1,1
TeamLead,PostGradDiploma,6.916219117761997,This position requires soft skills,1,0,1,1,1,0,1,0
ITManager,TechCert,17.751422507127835,This position requires soft skills,1,1,0,0,0,1,1,1
WebDeveloper,GradDiploma,5.0887857457757155,This position requires soft skills,0,1,0,1,1,0,1,1
SoftwareDeveloper,PostGradDiploma,7.13082477817162,This position requires soft skills,0,1,0,1,0,1,1,1
SoftwareEngineer,GradDiploma,2.15039837331575,This position requires soft skills,1,1,0,1,0,1,1,0
ITManager,TechCert,9.204361690069234,This position requires soft skills,1,1,1,1,1,1,0,1
SoftwareQuality_TestEngineer,Master,0.037725429496344116,This position requires soft skills,0,1,0,0,0,0,0,1
Solution_SoftwareArchitect,AdvDiploma,6.983619507071571,This position requires soft skills,1,0,1,0,1,0,1,1
SystemAnalyst,HigherDiploma,2.512623842064049,This position requires soft skills,1,1,1,1,0,1,1,1
SoftwareEngineer,Degree,4.826451920806986,This position requires soft skills,1,1,0,1,1,1,1,1
TeamLead,GradDiploma,2.3655990616791858,This position requires soft skills,0,0,1,0,0,0,0,0
WebDeveloper,PostGradDiploma,2.4098022360235616,This position requires soft skills,1,0,1,1,1,0,1,1
ITManager,AdvDiploma,0.17485710224611464,This position requires soft skills,1,1,0,1,0,1,1,0
SeniorDeveloper,PostGradDiploma,2.491242682017618,This position requires soft skills,1,1,1,0,1,0,0,1
ITManager,Master,6.614112063178782,This position requires soft skills,0,0,0,0,1,0,0,1
Developer_Programmer,Degree,4.934856928487665,This position requires soft skills,0,1,0,1,1,1,1,0
TeamLead,Degree,6.460580640276819,This position requires soft skills,0,1,0,0,0,1,1,0
SeniorSoftwareEngineer,TechCert,2.509999944318004,This position requires soft skills,0,1,0,0,0,0,0,0
ITManager,PostGradDiploma,7.646538014131805,This position requires soft skills,1,1,1,1,1,1,0,1
SoftwareEngineer,Diploma,5.887234118936654,This position requires soft skills,0,0,1,1,1,0,1,1
SystemAnalyst,TechCert,0.40201677000065966,This position requires soft skills,0,0,0,0,0,0,0,1
ITManager,AdvDiploma,4.097359743227626,This position requires soft skills,1,1,1,1,0,1,1,1
Developer_Programmer,PostGradDiploma,3.0050305435506357,This position requires soft skills,0,1,0,0,0,0,1,1
SystemAnalyst,ProDegree,3.0977777876386208,This position requires soft skills,1,1,0,0,0,0,1,0
Developer_Programmer,PostGradDegree,16.793304760047903,This position requires soft skills,1,0,1,0,1,0,1,1
SoftwareEngineer,Degree,0.9466284934702455,This position requires soft skills,1,0,0,0,0,0,1,1
SeniorSoftwareEngineer,Master,0.19754874478513998,This position requires soft skills,1,1,0,1,0,1,0,0
SeniorSoftwareEngineer,PhD,1.7420856154949684,This position requires soft skills,0,0,0,1,0,0,1,1
ProjectManager,NA,0.08469957863635766,This position requires soft skills,0,0,1,1,0,0,1,0
TeamLead,PostGradDegree,0.5388037534979362,This position requires soft skills,0,0,1,0,0,0,0,1
SystemAnalyst,AdvDiploma,0.48851924362582716,This position requires soft skills,0,1,0,0,0,1,0,0
ProjectManager,PostGradDiploma,3.9073250261548345,This position requires soft skills,0,1,0,1,0,0,1,0
SeniorSoftwareEngineer,Degree,10.208717310162925,This position requires soft skills,1,1,1,1,0,1,0,1
ITManager,GradDiploma,10.977183140947975,This position requires soft skills,0,1,1,1,1,1,1,0
ApplicationEngineer_Specialist,Diploma,19.309228720630713,This position requires soft skills,1,1,0,1,1,1,1,1
SeniorDeveloper,HigherDiploma,5.706489235164954,This position requires soft skills,0,1,1,1,0,0,1,1
ITManager,ProDegree,6.318092739359829,This position requires soft skills,0,1,0,1,1,0,1,1
ProjectManager,NA,3.2707119832097513,This position requires soft skills,1,1,0,0,0,0,1,1
SoftwareQuality_TestEngineer,AdvDiploma,2.469657107886078,This position requires soft skills,1,0,0,1,0,0,0,0
SeniorSoftwareEngineer,PostGradDiploma,2.8574100092660712,This position requires soft skills,0,0,0,1,0,0,1,0
SeniorSoftwareEngineer,Diploma,0.06167445469155801,This position requires soft skills,1,0,1,1,0,0,0,1
WebDeveloper,PhD,19.54766645894394,This position requires soft skills,1,1,0,1,0,1,1,1
SeniorDeveloper,HigherDiploma,6.51137275856056,This position requires soft skills,0,0,0,1,0,1,1,1
ProjectManager,NA,3.2195348023145764,This position requires soft skills,1,0,0,0,0,0,0,1
BusinessAnalyst,PostGradDegree,15.138831128141195,This position requires soft skills,1,0,0,1,1,0,1,1
SoftwareDeveloper,PostGradDegree,2.1754942191936024,This position requires soft skills,0,1,0,1,0,0,0,1
SoftwareDeveloper,Master,1.8050455647786048,This position requires soft skills,0,1,1,0,0,0,1,1
Developer_Programmer,PostGradDegree,1.3349888852368221,This position requires soft skills,0,0,1,0,0,0,0,1
SoftwareQuality_TestEngineer,Degree,12.573863714803931,This position requires soft skills,1,1,1,1,0,1,1,1
SoftwareEngineer,GradDiploma,3.562499733694421,This position requires soft skills,0,1,0,0,1,1,1,1
SoftwareEngineer,PhD,3.2501322952953067,This position requires soft skills,0,0,0,0,0,1,0,1
TeamLead,TechCert,1.1715969257610588,This position requires soft skills,0,0,0,0,0,1,1,1
TeamLead,ProDegree,4.01689920455996,This position requires soft skills,1,0,0,0,0,0,1,1
Solution_SoftwareArchitect,AdvDiploma,4.831649049254386,This position requires soft skills,0,1,0,0,0,0,1,0
SeniorDeveloper,ProDegree,16.656614258848126,This position requires soft skills,1,1,1,1,1,0,1,0
ITManager,ProDegree,5.270244491035374,This position requires soft skills,1,1,0,0,0,0,1,0
SeniorSoftwareEngineer,PhD,4.805178160357412,This position requires soft skills,1,0,1,1,1,1,0,0
ApplicationEngineer_Specialist,PostGradDiploma,0.6025876711631886,This position requires soft skills,1,0,0,1,0,1,0,0
SeniorDeveloper,AdvDiploma,6.982244131496983,This position requires soft skills,0,1,1,0,1,1,1,0
SoftwareEngineer,Diploma,2.4366910129049604,This position requires soft skills,0,0,0,0,0,0,1,0
ApplicationEngineer_Specialist,ProCert,6.73040425552017,This position requires soft skills,0,1,1,0,1,0,1,0
AnalystProgrammer,PhD,3.162967547058394,This position requires soft skills,1,1,0,1,0,0,0,1
SoftwareQuality_TestEngineer,ProDegree,6.94490252667505,This position requires soft skills,1,1,1,1,0,1,0,1
Developer_Programmer,PostGradDiploma,4.2156810870977495,This position requires soft skills,0,0,0,0,0,0,1,1
SoftwareDeveloper,ProDegree,2.651900616038363,This position requires soft skills,0,1,0,1,0,0,1,1
TeamLead,HigherDiploma,1.3933662892298653,This position requires soft skills,1,1,0,0,0,0,0,0
SoftwareDeveloper,Diploma,5.424034851493885,This position requires soft skills,1,0,1,1,1,0,0,1
ProjectManager,HigherDiploma,6.638929544153482,This position requires soft skills,0,1,0,0,1,0,1,1
Developer_Programmer,ProCert,0.38908438604608697,This position requires soft skills,0,0,1,0,0,0,0,0
SeniorSoftwareEngineer,Degree,13.329317118516867,This position requires soft skills,1,0,1,1,1,0,1,1
SystemAnalyst,Diploma,1.5062508609333387,This position requires soft skills,1,0,0,0,0,0,0,0
BusinessAnalyst,Diploma,7.332828078261926,This position requires soft skills,0,0,1,0,0,1,1,0
SystemAnalyst,Master,4.926413908428851,This position requires soft skills,1,1,0,0,0,1,0,1
ITManager,GradDiploma,5.197155625893902,This position requires soft skills,1,1,0,0,1,0,1,1
Developer_Programmer,AdvDiploma,2.954721050345381,This position requires soft skills,0,0,0,1,0,1,0,0
ApplicationEngineer_Specialist,NA,13.224943569705385,This position requires soft skills,1,1,1,1,1,0,1,0
Developer_Programmer,GradDiploma,10.92585807732292,This position requires soft skills,1,1,1,0,1,1,0,1
TeamLead,ProCert,0.38606994564783464,This position requires soft skills,1,0,1,0,0,0,0,1
Developer_Programmer,Diploma,6.526029819316386,This position requires soft skills,0,1,1,1,0,0,0,0
SeniorSoftwareEngineer,GradDiploma,1.423680582773908,This position requires soft skills,0,1,0,1,0,0,1,1
SoftwareEngineer,Degree,17.365782509705504,This position requires soft skills,1,0,1,1,1,0,1,1
ITManager,ProCert,6.300586445124856,This position requires soft skills,1,0,1,1,0,0,1,1
AnalystProgrammer,PostGradDegree,1.2970798738099296,This position requires soft skills,0,1,0,0,0,0,0,0
BusinessAnalyst,PostGradDegree,5.879104753289871,This position requires soft skills,0,1,1,0,0,1,1,1
Solution_SoftwareArchitect,PostGradDiploma,3.6641441376695236,This position requires soft skills,1,0,1,0,1,0,1,0
SeniorDeveloper,TechCert,13.446570266388099,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareEngineer,AdvDiploma,9.947421116691203,This position requires soft skills,1,0,1,1,0,1,1,1
SoftwareQuality_TestEngineer,Diploma,1.1998770827062908,This position requires soft skills,1,0,0,0,0,0,1,1
Solution_SoftwareArchitect,ProCert,3.286986688688576,This position requires soft skills,0,1,0,1,1,0,1,1
TeamLead,TechCert,5.155640645121565,This position requires soft skills,1,0,0,1,1,1,1,1
ApplicationEngineer_Specialist,NA,3.132894025969355,This position requires soft skills,1,0,0,0,0,0,0,0
SoftwareEngineer,NA,6.645960800794915,This position requires soft skills,0,1,0,1,1,0,1,0
SeniorSoftwareEngineer,TechCert,5.80404540982551,This position requires soft skills,1,1,1,0,0,1,0,1
SeniorSoftwareEngineer,TechCert,5.328632901187333,This position requires soft skills,1,1,1,0,0,1,1,1
SystemAnalyst,AdvDiploma,1.0608962587880026,This position requires soft skills,1,1,0,0,0,1,0,1
BusinessAnalyst,TechCert,4.20852524449716,This position requires soft skills,1,1,1,1,1,1,1,1
AnalystProgrammer,HigherDiploma,5.795697481208723,This position requires soft skills,1,0,0,1,0,1,0,0
ApplicationEngineer_Specialist,HigherDiploma,1.1147187960979095,This position requires soft skills,1,1,0,0,0,0,1,1
SeniorDeveloper,HigherDiploma,10.437803538890957,This position requires soft skills,1,1,1,1,1,1,1,0
ITManager,TechCert,3.275021643875599,This position requires soft skills,1,1,0,0,0,0,1,1
SeniorDeveloper,ProCert,13.336958924966378,This position requires soft skills,0,1,1,0,1,1,1,1
BusinessAnalyst,AdvDiploma,14.470275980213778,This position requires soft skills,1,1,1,0,1,1,1,1
Solution_SoftwareArchitect,ProCert,0.5622074104133973,This position requires soft skills,0,0,0,0,0,0,0,0
Solution_SoftwareArchitect,GradDiploma,6.612332708495535,This position requires soft skills,0,1,0,1,0,1,1,1
Solution_SoftwareArchitect,ProCert,1.984742740910355,This position requires soft skills,1,1,0,0,0,0,0,0
TeamLead,ProCert,2.6664919656593513,This position requires soft skills,1,0,0,1,0,1,1,0
TeamLead,HigherDiploma,3.6621965544689785,This position requires soft skills,1,0,1,0,1,0,0,1
SoftwareEngineer,PostGradDiploma,3.030923548529285,This position requires soft skills,0,0,1,1,1,0,0,1
SeniorDeveloper,ProDegree,19.612699677776956,This position requires soft skills,1,0,1,1,1,1,1,1
SoftwareQuality_TestEngineer,AdvDiploma,4.745897089597926,This position requires soft skills,1,0,1,0,1,0,0,1
SystemAnalyst,PostGradDiploma,4.1697503891524335,This position requires soft skills,0,0,0,0,1,1,1,1
TeamLead,TechCert,1.0604234434676638,This position requires soft skills,1,0,0,0,0,1,1,1
SoftwareDeveloper,Master,1.0054949237712036,This position requires soft skills,1,0,0,0,0,0,0,0
SystemAnalyst,AdvDiploma,6.835635664101688,This position requires soft skills,0,0,1,1,1,0,1,0
Solution_SoftwareArchitect,ProDegree,0.9372670764315847,This position requires soft skills,1,0,0,0,0,0,0,1
Solution_SoftwareArchitect,TechCert,13.553612098237835,This position requires soft skills,1,1,1,0,0,1,0,1
SystemAnalyst,Master,5.411514121766557,This position requires soft skills,1,0,1,0,1,1,0,1
Developer_Programmer,ProDegree,19.438499133301303,This position requires soft skills,1,1,0,1,1,1,1,1
SoftwareEngineer,NA,5.544752479775277,This position requires soft skills,1,1,0,1,1,1,1,0
SoftwareDeveloper,ProCert,6.539091406618155,This position requires soft skills,1,1,0,1,1,0,1,1
ProjectManager,Diploma,6.678269455051174,This position requires soft skills,0,0,1,0,0,0,1,1
SoftwareQuality_TestEngineer,ProCert,1.5052009238381416,This position requires soft skills,1,0,0,0,1,0,0,1
SeniorSoftwareEngineer,PostGradDegree,7.158359307427771,This position requires soft skills,1,1,1,1,0,1,0,0
BusinessAnalyst,PostGradDiploma,11.919266218335887,This position requires soft skills,0,1,0,1,1,1,1,1
SoftwareDeveloper,Master,18.156720736495686,This position requires soft skills,1,1,1,1,1,1,0,1
ProjectManager,AdvDiploma,0.26503879891424376,This position requires soft skills,1,0,1,1,1,1,0,0
ITManager,PostGradDegree,5.501535943190703,This position requires soft skills,1,0,1,1,0,1,1,1
Developer_Programmer,Master,7.211417577961224,This position requires soft skills,0,1,1,1,1,1,0,0
TeamLead,ProCert,6.960636711678286,This position requires soft skills,0,0,1,0,0,1,1,0
AnalystProgrammer,Degree,6.401879544629249,This position requires soft skills,1,1,1,0,0,1,1,1
BusinessAnalyst,ProDegree,4.283068194502648,This position requires soft skills,1,0,1,0,0,1,1,1
Solution_SoftwareArchitect,NA,5.8396101385078465,This position requires soft skills,0,0,0,1,1,1,1,0
ProjectManager,PostGradDegree,2.6879148979416843,This position requires soft skills,0,1,1,0,0,1,0,1
Developer_Programmer,AdvDiploma,0.9278937775615443,This position requires soft skills,1,1,0,1,0,0,0,0
WebDeveloper,Diploma,3.2221277756392475,This position requires soft skills,0,0,0,0,0,1,0,1
ProjectManager,NA,1.6064987508879716,This position requires soft skills,0,1,1,0,1,1,1,0
SeniorDeveloper,GradDiploma,5.452697264712036,This position requires soft skills,1,1,0,0,0,0,1,1
SoftwareQuality_TestEngineer,GradDiploma,1.8527532631503765,This position requires soft skills,0,0,1,0,0,0,0,0
SoftwareQuality_TestEngineer,PostGradDegree,9.034676353102052,This position requires soft skills,1,1,1,1,1,1,1,1
ITManager,HigherDiploma,5.943714794495728,This position requires soft skills,1,1,1,1,1,0,0,0
SeniorDeveloper,PostGradDegree,11.82137906260002,This position requires soft skills,0,1,1,1,1,1,1,1
ApplicationEngineer_Specialist,TechCert,7.043172062276151,This position requires soft skills,0,0,0,0,1,1,1,1
SeniorSoftwareEngineer,AdvDiploma,2.6267816266691124,This position requires soft skills,1,1,1,1,0,0,0,0
TeamLead,TechCert,12.983737032834071,This position requires soft skills,1,1,1,1,1,1,1,0
ITManager,NA,4.305558109223952,This position requires soft skills,0,1,1,0,0,1,1,0
SoftwareDeveloper,PhD,5.322246115798116,This position requires soft skills,1,1,1,1,0,1,0,0
Solution_SoftwareArchitect,Diploma,6.65520709174756,This position requires soft skills,1,1,1,1,1,0,1,0
SeniorDeveloper,PhD,0.7968567799908467,This position requires soft skills,1,1,1,1,0,1,0,1
Developer_Programmer,ProCert,4.8130123632296415,This position requires soft skills,1,0,1,0,0,1,1,0
AnalystProgrammer,NA,6.122929920155444,This position requires soft skills,1,0,1,1,0,1,1,0
SoftwareDeveloper,Degree,0.6779050265448483,This position requires soft skills,0,1,0,0,0,0,0,1
SeniorDeveloper,HigherDiploma,4.913205836023499,This position requires soft skills,1,1,0,1,1,1,0,1
BusinessAnalyst,Degree,2.8047840495191116,This position requires soft skills,1,1,0,0,0,0,0,1
ApplicationEngineer_Specialist,Master,11.36259904059484,This position requires soft skills,1,1,1,1,1,1,0,1
Solution_SoftwareArchitect,TechCert,4.422616397060319,This position requires soft skills,0,0,1,1,0,1,1,1
WebDeveloper,TechCert,18.258514881920263,This position requires soft skills,1,1,1,0,0,1,0,1
SeniorSoftwareEngineer,TechCert,6.083901443213314,This position requires soft skills,1,1,1,1,1,0,0,1
SeniorDeveloper,TechCert,9.154873474542297,This position requires soft skills,1,1,1,0,1,0,0,1
AnalystProgrammer,AdvDiploma,4.821436429869726,This position requires soft skills,1,1,1,1,1,0,1,1
BusinessAnalyst,Master,2.040989711581831,This position requires soft skills,0,1,0,0,0,0,1,0
Solution_SoftwareArchitect,PhD,0.3033317521861391,This position requires soft skills,1,0,1,0,0,0,0,0
BusinessAnalyst,NA,18.20149013735204,This position requires soft skills,1,1,1,1,1,1,1,1
ApplicationEngineer_Specialist,AdvDiploma,3.9686239883921157,This position requires soft skills,1,1,1,1,1,0,1,1
WebDeveloper,TechCert,12.664907409723641,This position requires soft skills,1,1,1,0,1,1,1,1
ApplicationEngineer_Specialist,Diploma,7.39809792344296,This position requires soft skills,0,0,1,0,0,1,1,1
Solution_SoftwareArchitect,ProCert,19.937210673745746,This position requires soft skills,1,1,1,1,1,1,1,1
ProjectManager,PostGradDiploma,11.68176245667037,This position requires soft skills,1,1,1,0,1,1,0,0
WebDeveloper,ProCert,1.2043415624970666,This position requires soft skills,0,1,0,1,1,1,0,0
WebDeveloper,AdvDiploma,7.984872541077387,This position requires soft skills,1,0,1,1,1,1,1,1
BusinessAnalyst,TechCert,2.77819150852828,This position requires soft skills,1,0,1,1,0,1,0,1
BusinessAnalyst,ProDegree,12.5635579383931,This position requires soft skills,1,1,0,1,1,1,1,1
SeniorSoftwareEngineer,Diploma,5.743383251275398,This position requires soft skills,1,1,1,0,0,1,0,1
AnalystProgrammer,Master,13.397293689134017,This position requires soft skills,0,1,1,1,1,0,0,0
ApplicationEngineer_Specialist,PostGradDegree,5.629754596197647,This position requires soft skills,1,0,1,1,1,1,0,1
TeamLead,AdvDiploma,3.559265410834927,This position requires soft skills,0,1,0,0,0,0,1,1
SeniorSoftwareEngineer,NA,3.7693930351460425,This position requires soft skills,0,0,0,0,1,0,0,0
SeniorDeveloper,Diploma,5.4266128932034325,This position requires soft skills,0,1,1,1,0,1,1,1
ITManager,GradDiploma,3.5737689141441993,This position requires soft skills,0,1,1,0,1,1,0,1
SeniorDeveloper,NA,0.48070331277845474,This position requires soft skills,1,0,0,1,0,0,1,0
Developer_Programmer,ProDegree,1.9021033199619626,This position requires soft skills,0,0,0,0,0,1,0,1
AnalystProgrammer,Degree,17.131180065167257,This position requires soft skills,1,1,1,0,0,1,1,1
SeniorDeveloper,ProDegree,1.750324145878302,This position requires soft skills,0,1,1,1,0,0,1,1
SoftwareQuality_TestEngineer,AdvDiploma,5.036632703478117,This position requires soft skills,1,1,1,1,1,1,1,0
SoftwareDeveloper,PhD,5.79928638984987,This position requires soft skills,0,1,1,1,0,0,1,1
Solution_SoftwareArchitect,PostGradDiploma,6.115784733217698,This position requires soft skills,1,1,0,0,0,1,0,0
WebDeveloper,ProCert,6.25888780481143,This position requires soft skills,0,1,0,0,1,0,0,0
SoftwareQuality_TestEngineer,PostGradDegree,2.4327935262352183,This position requires soft skills,1,1,0,0,1,0,0,1
SoftwareQuality_TestEngineer,Master,5.434623755877369,This position requires soft skills,0,0,1,0,0,1,0,1
SeniorDeveloper,PostGradDiploma,5.025670611745937,This position requires soft skills,1,1,1,1,1,1,0,1
ITManager,ProDegree,14.49117812253527,This position requires soft skills,0,0,1,1,1,1,1,1
ITManager,ProDegree,9.192244945222052,This position requires soft skills,0,1,1,1,1,1,0,1
ITManager,TechCert,2.5208622387496407,This position requires soft skills,1,0,0,0,0,0,0,0
SoftwareEngineer,TechCert,8.055752735562633,This position requires soft skills,1,1,1,1,1,1,0,1
SeniorSoftwareEngineer,ProCert,1.5459574104694043,This position requires soft skills,0,0,1,1,0,0,1,1
SoftwareDeveloper,GradDiploma,3.00452731643352,This position requires soft skills,1,1,0,1,0,0,0,0
SoftwareDeveloper,PostGradDegree,5.234694133127055,This position requires soft skills,1,1,1,0,1,1,1,0
ITManager,NA,2.923062013804556,This position requires soft skills,1,0,1,0,0,0,1,1
ProjectManager,GradDiploma,4.679953805228046,This position requires soft skills,1,1,1,0,0,0,1,0
SeniorDeveloper,PostGradDegree,0.10428011329978133,This position requires soft skills,0,1,0,0,0,0,1,0
TeamLead,GradDiploma,6.298376275230419,This position requires soft skills,0,1,0,1,0,0,1,1
WebDeveloper,PostGradDegree,5.579514260203415,This position requires soft skills,1,1,1,0,0,1,0,1
BusinessAnalyst,PostGradDiploma,0.4568216864502124,This position requires soft skills,1,1,0,0,1,0,0,0
AnalystProgrammer,GradDiploma,2.096157872811694,This position requires soft skills,0,0,1,0,0,1,0,0
ITManager,AdvDiploma,7.062919970883371,This position requires soft skills,1,0,1,1,0,1,1,1
SeniorSoftwareEngineer,ProDegree,1.9466794662963438,This position requires soft skills,1,1,1,1,1,0,1,1
BusinessAnalyst,PhD,5.42319728962514,This position requires soft skills,1,1,0,1,0,0,1,1
Solution_SoftwareArchitect,Diploma,19.947625482060182,This position requires soft skills,0,1,1,1,0,1,1,1
SystemAnalyst,Diploma,2.1869092228185183,This position requires soft skills,0,0,0,0,0,0,0,0
SoftwareDeveloper,Master,1.9056887281159343,This position requires soft skills,0,1,1,0,0,0,1,0
Developer_Programmer,Master,19.94559890899786,This position requires soft skills,1,1,0,1,1,1,1,1
Developer_Programmer,ProCert,6.851123051853818,This position requires soft skills,0,1,1,0,1,0,1,1
ApplicationEngineer_Specialist,AdvDiploma,5.8833092164734415,This position requires soft skills,0,1,0,1,0,0,0,1
SoftwareQuality_TestEngineer,ProDegree,5.7661627562090345,This position requires soft skills,1,1,0,1,1,1,0,1
ITManager,TechCert,6.117394876220223,This position requires soft skills,1,1,1,0,0,0,0,0
AnalystProgrammer,AdvDiploma,2.022912530235953,This position requires soft skills,1,0,0,0,0,1,0,1
ITManager,Diploma,1.6357596894236648,This position requires soft skills,0,0,0,1,0,1,0,1
AnalystProgrammer,TechCert,5.313912568888421,This position requires soft skills,0,0,1,0,0,1,0,1
SoftwareDeveloper,GradDiploma,0.22687399387583018,This position requires soft skills,1,1,0,0,0,1,0,1
SeniorDeveloper,NA,5.101189676068378,This position requires soft skills,0,1,1,1,0,1,1,1
Developer_Programmer,PostGradDiploma,4.096774266601434,This position requires soft skills,1,1,1,1,1,1,1,0
TeamLead,PostGradDiploma,1.550113841731956,This position requires soft skills,1,1,0,0,1,1,1,0
ITManager,AdvDiploma,6.5021384256806165,This position requires soft skills,1,1,1,1,1,0,1,1
Developer_Programmer,NA,4.501977477397453,This position requires soft skills,1,0,0,0,1,0,0,1
WebDeveloper,AdvDiploma,8.031189622498289,This position requires soft skills,1,0,1,1,1,1,1,1
TeamLead,PostGradDiploma,9.894786353415022,This position requires soft skills,1,0,0,1,0,1,1,1
AnalystProgrammer,ProCert,2.627543354693274,This position requires soft skills,0,0,0,0,1,0,0,1
SoftwareEngineer,NA,2.3432380433545505,This position requires soft skills,0,1,1,1,0,0,0,0
SoftwareEngineer,ProCert,0.6285313453407771,This position requires soft skills,0,1,1,0,0,0,0,1
Solution_SoftwareArchitect,ProDegree,4.270193084850294,This position requires soft skills,0,0,0,0,0,0,1,1
TeamLead,TechCert,1.1652225671455425,This position requires soft skills,1,1,0,1,0,1,0,1
SeniorSoftwareEngineer,Diploma,5.8663043963899275,This position requires soft skills,1,1,1,1,0,1,1,1
SoftwareQuality_TestEngineer,PostGradDegree,9.940908481637353,This position requires soft skills,1,1,1,1,1,1,0,1
SeniorDeveloper,PostGradDiploma,6.106901248980673,This position requires soft skills,0,1,1,1,0,1,1,0
ApplicationEngineer_Specialist,Master,6.430720293773723,This position requires soft skills,1,1,0,0,1,1,1,1
ApplicationEngineer_Specialist,ProDegree,2.538802078658454,This position requires soft skills,1,1,1,0,0,0,0,0
AnalystProgrammer,HigherDiploma,0.7750377832466798,This position requires soft skills,0,1,1,1,0,0,1,0
SoftwareEngineer,PhD,1.9256284694725578,This position requires soft skills,0,0,0,1,0,0,0,0
AnalystProgrammer,ProDegree,0.9552715741189162,This position requires soft skills,0,0,0,1,1,0,0,0
Developer_Programmer,TechCert,6.878200310887667,This position requires soft skills,1,1,1,1,0,1,1,1
Developer_Programmer,PhD,4.273353029850051,This position requires soft skills,1,0,1,0,1,1,1,1
Solution_SoftwareArchitect,ProDegree,4.639216676147539,This position requires soft skills,0,1,0,0,1,0,0,1
AnalystProgrammer,PostGradDiploma,3.5342303478371933,This position requires soft skills,1,1,0,0,0,0,0,1
Developer_Programmer,Diploma,5.941853461855786,This position requires soft skills,1,1,1,0,1,1,1,0
Solution_SoftwareArchitect,ProDegree,2.855668313846885,This position requires soft skills,1,0,0,1,1,0,1,0
SeniorDeveloper,ProCert,4.901318061405222,This position requires soft skills,0,1,1,1,0,1,1,0
SeniorSoftwareEngineer,AdvDiploma,2.0310683007698254,This position requires soft skills,1,1,0,1,0,0,1,0
WebDeveloper,GradDiploma,3.952064775465449,This position requires soft skills,1,1,0,1,1,1,0,1
SeniorSoftwareEngineer,TechCert,2.334727107720009,This position requires soft skills,1,0,1,1,0,1,0,1
ProjectManager,Master,0.9140759913732036,This position requires soft skills,1,0,0,0,0,0,1,1
BusinessAnalyst,ProCert,1.925540000781932,This position requires soft skills,1,1,0,0,0,0,0,0
WebDeveloper,Diploma,1.0132231360413075,This position requires soft skills,0,1,0,1,0,1,0,0
AnalystProgrammer,PhD,3.5531450886860982,This position requires soft skills,0,0,1,1,1,1,1,1
ProjectManager,ProDegree,5.3765208589472895,This position requires soft skills,1,1,1,0,0,0,0,1
SoftwareEngineer,PostGradDegree,4.649253791257654,This position requires soft skills,1,1,1,1,0,0,0,0
ProjectManager,AdvDiploma,6.496095750142336,This position requires soft skills,1,1,1,0,1,0,1,1
ProjectManager,GradDiploma,4.093520472132091,This position requires soft skills,0,0,1,1,1,0,1,0
SoftwareEngineer,AdvDiploma,13.858405418942827,This position requires soft skills,0,1,1,1,1,1,1,1
Developer_Programmer,TechCert,3.5258231956934263,This position requires soft skills,0,0,0,0,1,0,1,0
ProjectManager,TechCert,1.0061878662983397,This position requires soft skills,0,0,0,0,0,1,0,0
ApplicationEngineer_Specialist,ProCert,11.385311281549267,This position requires soft skills,1,1,0,1,0,1,1,1
ApplicationEngineer_Specialist,HigherDiploma,6.849737899317844,This position requires soft skills,1,1,1,0,0,0,1,1
SeniorDeveloper,ProCert,0.7674638282477865,This position requires soft skills,1,1,1,0,0,0,0,1
WebDeveloper,Diploma,1.7796106260279345,This position requires soft skills,0,1,1,0,0,0,0,1
TeamLead,Diploma,1.4863951966008688,This position requires soft skills,0,1,1,0,0,0,0,1
Solution_SoftwareArchitect,Diploma,2.3713226739754005,This position requires soft skills,1,1,0,0,0,0,0,0
SeniorDeveloper,PhD,4.426497246792303,This position requires soft skills,1,1,0,0,0,1,1,0
TeamLead,PostGradDiploma,5.88256951416635,This position requires soft skills,0,1,0,1,1,1,0,1
Developer_Programmer,NA,8.463260266071973,This position requires soft skills,1,1,1,1,1,1,1,1
SystemAnalyst,GradDiploma,2.4506516208126907,This position requires soft skills,0,1,1,0,0,1,1,1
SeniorSoftwareEngineer,Degree,18.822311628844368,This position requires soft skills,0,0,1,1,1,1,1,1
TeamLead,Degree,6.905537331088481,This position requires soft skills,1,1,0,1,0,0,1,1
Developer_Programmer,TechCert,17.309180891129586,This position requires soft skills,0,1,0,1,0,1,0,1
SoftwareQuality_TestEngineer,Diploma,4.747877080512184,This position requires soft skills,1,1,0,1,0,1,0,0
ApplicationEngineer_Specialist,PostGradDiploma,4.522825991010784,This position requires soft skills,0,1,0,1,0,1,1,0
ITManager,ProDegree,7.2055977791934005,This position requires soft skills,1,0,1,0,0,0,1,0
ProjectManager,HigherDiploma,2.0695664262190854,This position requires soft skills,0,1,1,0,0,0,0,1
SoftwareQuality_TestEngineer,Master,5.215412710553171,This position requires soft skills,0,1,0,1,0,1,0,1
WebDeveloper,GradDiploma,1.2134352797063197,This position requires soft skills,0,1,0,0,0,0,0,1
WebDeveloper,ProCert,4.960755619266795,This position requires soft skills,1,1,0,1,1,1,1,1
BusinessAnalyst,ProCert,2.318991092182081,This position requires soft skills,1,1,0,1,0,0,0,0
AnalystProgrammer,Degree,13.124411281016956,This position requires soft skills,1,1,1,1,1,1,1,1
