job_title,qualification,work_experience_years,job_description,communication_interpersonal,teamwork,problemsolving_analyticalthinking,timemanagement,leadership,creativity,stressmanagement,independent_selfmotivated
ApplicationEngineer_Specialist,PostGradDegree,5.517061167266972,This position requires soft skills,0,1,1,1,1,1,1,0
Developer_Programmer,PostGradDiploma,2.0089107897645535,This position requires soft skills,1,1,1,0,0,0,0,0
BusinessAnalyst,NA,4.117767140464009,This position requires soft skills,1,0,1,1,1,1,1,1
WebDeveloper,HigherDiploma,1.2948261485438888,This position requires soft skills,0,0,0,1,0,0,1,0
BusinessAnalyst,PostGradDegree,3.734581281364405,This position requires soft skills,1,1,1,0,0,0,1,0
ProjectManager,TechCert,1.0493741887079562,This position requires soft skills,1,0,0,0,0,0,0,0
ITManager,ProCert,1.844581989458255,This position requires soft skills,1,0,1,0,0,0,0,1
SystemAnalyst,ProCert,4.12378011447923,This position requires soft skills,0,1,0,1,0,1,1,1
SeniorSoftwareEngineer,Master,0.7402466831896704,This position requires soft skills,1,1,0,1,0,0,1,0
ApplicationEngineer_Specialist,ProCert,19.599780455313493,This position requires soft skills,1,1,1,0,1,0,1,1
Developer_Programmer,NA,0.06539422183530472,This position requires soft skills,1,0,1,1,0,1,1,0
Developer_Programmer,PostGradDegree,6.724287452895562,This position requires soft skills,0,1,1,1,0,1,1,1
WebDeveloper,NA,2.8741945021005977,This position requires soft skills,0,1,0,0,0,0,1,0
SoftwareDeveloper,Diploma,4.018982027176456,This position requires soft skills,0,1,0,1,1,1,1,1
SeniorDeveloper,PhD,0.4173040806587535,This position requires soft skills,1,1,0,0,0,1,0,0
Developer_Programmer,AdvDiploma,3.792402075214104,This position requires soft skills,1,1,0,1,1,1,0,0
ProjectManager,PostGradDiploma,5.303971861493455,This position requires soft skills,1,1,1,0,0,1,0,1
Solution_SoftwareArchitect,HigherDiploma,12.273348027065936,This position requires soft skills,0,1,1,0,1,1,1,0
AnalystProgrammer,AdvDiploma,12.185314585952394,This position requires soft skills,1,1,1,1,1,1,1,1
SeniorSoftwareEngineer,PostGradDiploma,4.791651509985118,This position requires soft skills,1,1,1,0,1,0,1,1
ApplicationEngineer_Specialist,PostGradDiploma,14.677994378409917,This position requires soft skills,1,1,1,1,0,1,1,1
BusinessAnalyst,PostGradDegree,19.122743275601977,This position requires soft skills,1,1,1,1,0,1,0,1
Developer_Programmer,TechCert,6.655065394284099,This position requires soft skills,1,0,1,1,1,1,1,1
WebDeveloper,GradDiploma,1.3059233348086954,This position requires soft skills,0,1,1,1,1,0,0,0
Developer_Programmer,PhD,19.967722656543792,This position requires soft skills,1,1,0,1,1,1,1,1
TeamLead,TechCert,11.18808713846572,This position requires soft skills,1,1,1,0,1,0,1,1
AnalystProgrammer,AdvDiploma,3.1699151626033415,This position requires soft skills,0,0,1,0,0,0,0,1
SoftwareDeveloper,PostGradDiploma,9.96946766226273,This position requires soft skills,1,1,1,0,1,1,0,1
ProjectManager,Master,6.85636849392326,This position requires soft skills,1,1,1,1,1,0,1,1
SoftwareDeveloper,Diploma,2.1119006255590707,This position requires soft skills,1,1,1,0,1,1,1,1
ProjectManager,ProDegree,3.808383829237784,This position requires soft skills,1,1,1,1,0,1,0,0
SeniorDeveloper,ProCert,2.8582590759156954,This position requires soft skills,0,1,0,0,0,0,1,0
SeniorDeveloper,HigherDiploma,2.5098390691033843,This position requires soft skills,0,1,0,0,0,0,0,1
ProjectManager,NA,1.5026924454960486,This position requires soft skills,1,0,0,0,0,1,1,1
SeniorDeveloper,HigherDiploma,4.115097676953463,This position requires soft skills,1,1,1,1,1,1,1,1
SeniorSoftwareEngineer,TechCert,0.33248900730670156,This position requires soft skills,1,1,1,0,0,0,0,0
Solution_SoftwareArchitect,ProDegree,5.8831154402329595,This position requires soft skills,1,1,1,1,1,0,1,1
SystemAnalyst,Diploma,3.2457712674079526,This position requires soft skills,0,1,0,1,0,1,0,0
SystemAnalyst,TechCert,11.954671034746575,This position requires soft skills,1,1,1,1,0,0,1,1
ApplicationEngineer_Specialist,AdvDiploma,6.347249978233936,This position requires soft skills,0,1,1,1,1,1,1,0
BusinessAnalyst,TechCert,4.19331925930601,This position requires soft skills,1,1,0,1,0,1,1,1
SeniorSoftwareEngineer,PostGradDiploma,2.539153900366395,This position requires soft skills,1,0,1,1,0,1,1,0
SeniorDeveloper,PostGradDiploma,0.12136819184437957,This position requires soft skills,1,0,1,1,1,1,0,0
ITManager,NA,2.9703398164166184,This position requires soft skills,1,0,1,1,0,1,0,0
SoftwareDeveloper,PostGradDegree,3.6295992053695456,This position requires soft skills,1,1,0,1,0,1,1,1
Developer_Programmer,ProDegree,4.989435789914396,This position requires soft skills,0,1,1,1,1,1,0,1
SoftwareQuality_TestEngineer,Master,5.468182268781642,This position requires soft skills,1,0,0,1,0,1,1,1
ProjectManager,PhD,4.7287945564721925,This position requires soft skills,1,1,1,1,0,0,0,0
Solution_SoftwareArchitect,PhD,17.62009926687261,This position requires soft skills,1,1,1,1,1,1,1,1
BusinessAnalyst,ProCert,12.248816996477533,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareDeveloper,Diploma,10.163535720533904,This position requires soft skills,1,1,1,1,1,1,1,1
ProjectManager,PostGradDegree,7.351283959220277,This position requires soft skills,1,0,0,1,1,0,0,1
SystemAnalyst,NA,4.908807380046726,This position requires soft skills,1,1,1,1,0,1,1,0
SystemAnalyst,GradDiploma,3.641474675314762,This position requires soft skills,0,1,1,1,1,1,0,1
ITManager,GradDiploma,16.171036433757877,This position requires soft skills,0,1,1,1,1,1,1,0
SeniorDeveloper,Diploma,10.089955396725372,This position requires soft skills,1,1,1,1,1,1,0,1
WebDeveloper,ProCert,10.793660936729196,This position requires soft skills,1,0,0,0,1,1,1,1
WebDeveloper,PhD,1.8135586588197632,This position requires soft skills,0,1,1,0,0,0,1,0
SoftwareQuality_TestEngineer,ProCert,2.7857446164358426,This position requires soft skills,0,1,0,1,1,1,0,0
WebDeveloper,Diploma,4.603184241014436,This position requires soft skills,0,0,1,1,1,1,0,1
SoftwareEngineer,Master,1.9751068655468278,This position requires soft skills,1,0,1,1,0,0,0,1
Developer_Programmer,PostGradDegree,2.6994805622174867,This position requires soft skills,1,1,0,1,0,0,0,0
ITManager,TechCert,2.163457612052984,This position requires soft skills,1,0,1,0,1,0,0,0
SoftwareQuality_TestEngineer,Master,2.162595984182711,This position requires soft skills,0,1,1,0,0,0,1,0
Developer_Programmer,ProDegree,2.9057639593342146,This position requires soft skills,1,0,0,0,0,1,0,1
TeamLead,Degree,6.488709313100308,This position requires soft skills,1,1,1,0,0,1,1,0
SoftwareEngineer,HigherDiploma,1.1904924932215197,This position requires soft skills,0,0,1,1,0,1,0,1
Solution_SoftwareArchitect,Master,5.6498505578236236,This position requires soft skills,1,0,1,1,0,0,1,1
ITManager,NA,19.342704497697177,This position requires soft skills,1,1,1,1,1,1,1,1
ApplicationEngineer_Specialist,AdvDiploma,4.802506863629402,This position requires soft skills,1,1,1,1,1,1,1,1
SeniorDeveloper,PhD,15.780548328513051,This position requires soft skills,1,1,1,1,1,1,0,0
ITManager,HigherDiploma,16.397046697842647,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareQuality_TestEngineer,TechCert,5.411230656655144,This position requires soft skills,1,0,1,0,0,0,0,0
SoftwareQuality_TestEngineer,NA,2.94437090069986,This position requires soft skills,1,1,0,1,0,0,1,0
SeniorDeveloper,NA,17.826140137518344,This position requires soft skills,1,1,1,0,0,0,1,0
AnalystProgrammer,NA,0.941030151749781,This position requires soft skills,0,1,0,0,1,0,0,0
WebDeveloper,AdvDiploma,2.5605513773134927,This position requires soft skills,0,1,0,0,0,0,0,1
SoftwareDeveloper,ProDegree,2.472992594404,This position requires soft skills,1,1,1,0,0,1,1,0
SystemAnalyst,Degree,0.19973284998632976,This position requires soft skills,0,1,0,1,0,0,0,1
SoftwareEngineer,TechCert,2.5698094832537177,This position requires soft skills,0,0,1,1,0,1,1,1
AnalystProgrammer,Degree,16.620995897344017,This position requires soft skills,1,1,1,1,1,1,0,1
SoftwareQuality_TestEngineer,Master,0.6640435646604322,This position requires soft skills,1,0,1,0,0,0,0,1
AnalystProgrammer,NA,4.710126768727029,This position requires soft skills,1,1,1,0,0,1,1,0
SoftwareQuality_TestEngineer,ProCert,0.6777266477784291,This position requires soft skills,1,0,0,1,0,0,0,0
ProjectManager,AdvDiploma,4.155480109146915,This position requires soft skills,1,1,1,1,1,1,0,1
SoftwareDeveloper,PostGradDegree,0.9136154506684042,This position requires soft skills,0,1,1,0,0,0,1,1
BusinessAnalyst,PhD,5.1124257678432095,This position requires soft skills,1,1,0,0,0,1,0,0
SoftwareDeveloper,PhD,0.5201499000806092,This position requires soft skills,1,0,1,1,0,0,0,0
SoftwareEngineer,NA,9.125764118009839,This position requires soft skills,1,1,1,1,1,0,1,1
ProjectManager,HigherDiploma,1.9951769120349212,This position requires soft skills,1,0,0,1,0,0,0,1
ITManager,GradDiploma,19.798660709522657,This position requires soft skills,1,1,1,0,1,1,0,1
SystemAnalyst,HigherDiploma,5.520501967429091,This position requires soft skills,1,1,0,1,0,0,1,1
SeniorDeveloper,AdvDiploma,0.9910399539035338,This position requires soft skills,1,0,1,0,0,0,0,1
SoftwareQuality_TestEngineer,ProDegree,3.8798826613920205,This position requires soft skills,0,1,1,0,1,0,1,0
ProjectManager,AdvDiploma,4.88004287870481,This position requires soft skills,1,1,1,1,0,1,1,1
SeniorSoftwareEngineer,HigherDiploma,4.431982663462024,This position requires soft skills,0,1,1,1,0,0,1,0
ApplicationEngineer_Specialist,ProCert,11.69894966495643,This position requires soft skills,1,1,1,1,1,0,1,1
SeniorDeveloper,TechCert,12.072936799647518,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareEngineer,TechCert,6.779917038267308,This position requires soft skills,0,0,1,1,1,1,1,0
TeamLead,PostGradDiploma,2.332574345611054,This position requires soft skills,0,1,1,0,0,0,1,1
ApplicationEngineer_Specialist,ProCert,8.594426495269735,This position requires soft skills,1,1,1,1,1,1,1,0
WebDeveloper,TechCert,17.057043988885347,This position requires soft skills,0,1,0,1,0,1,1,1
AnalystProgrammer,GradDiploma,5.985450121493035,This position requires soft skills,1,1,1,1,0,0,0,0
SeniorDeveloper,GradDiploma,6.295925418746387,This position requires soft skills,1,1,0,1,1,1,1,1
BusinessAnalyst,AdvDiploma,6.2299236418477655,This position requires soft skills,1,1,0,1,0,1,1,1
SoftwareQuality_TestEngineer,GradDiploma,0.36883347273184114,This position requires soft skills,1,1,0,0,0,0,1,1
ProjectManager,AdvDiploma,5.244099448930386,This position requires soft skills,0,1,0,1,1,0,0,0
BusinessAnalyst,ProCert,6.015313489343897,This position requires soft skills,1,1,0,0,0,1,1,1
SoftwareEngineer,NA,6.083395359984827,This position requires soft skills,1,1,0,0,1,1,1,0
SoftwareEngineer,Diploma,10.774998389298899,This position requires soft skills,1,1,1,1,1,0,1,1
TeamLead,HigherDiploma,11.408812314537219,This position requires soft skills,1,1,1,0,1,0,1,1
ProjectManager,Diploma,5.249671723396901,This position requires soft skills,1,1,1,1,0,0,1,1
SeniorDeveloper,PostGradDegree,11.45870248866778,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareEngineer,GradDiploma,4.4353807628005475,This position requires soft skills,1,1,0,0,0,1,0,0
SystemAnalyst,AdvDiploma,1.995826370297416,This position requires soft skills,1,1,0,0,0,0,0,0
WebDeveloper,HigherDiploma,2.4798752928966454,This position requires soft skills,1,0,0,0,0,0,1,0
ProjectManager,PhD,1.2391941783801965,This position requires soft skills,0,0,0,1,0,1,0,0
Solution_SoftwareArchitect,NA,5.2680643129233875,This position requires soft skills,1,1,1,1,0,1,0,1
SeniorDeveloper,PostGradDegree,2.2575763342945194,This position requires soft skills,1,0,0,0,0,0,1,0
SoftwareQuality_TestEngineer,PostGradDiploma,18.741920755401566,This position requires soft skills,1,1,1,1,0,1,1,1
ProjectManager,ProCert,0.5597415315571076,This position requires soft skills,1,1,1,0,1,0,0,0
SystemAnalyst,TechCert,0.9332771871501367,This position requires soft skills,1,0,0,0,0,1,0,0
BusinessAnalyst,TechCert,2.60313305407197,This position requires soft skills,0,1,0,1,1,0,0,0
SoftwareDeveloper,HigherDiploma,4.0549426675356415,This position requires soft skills,1,1,1,0,0,1,1,1
SystemAnalyst,Diploma,0.6009321811972497,This position requires soft skills,1,0,0,0,0,1,0,1
ITManager,TechCert,6.495963455954977,This position requires soft skills,1,1,0,1,0,1,1,1
SoftwareDeveloper,ProDegree,3.3054804936416917,This position requires soft skills,1,0,0,1,0,0,0,0
BusinessAnalyst,Diploma,11.531526198304832,This position requires soft skills,1,1,1,1,1,0,1,1
SoftwareQuality_TestEngineer,PhD,7.857696259399092,This position requires soft skills,1,1,1,1,0,1,1,1
TeamLead,TechCert,5.566411056593861,This position requires soft skills,0,1,1,1,1,1,1,1
SoftwareEngineer,ProCert,6.314197873391599,This position requires soft skills,1,0,1,1,1,1,1,0
SystemAnalyst,NA,3.6990718435304273,This position requires soft skills,1,0,1,1,0,1,1,0
BusinessAnalyst,HigherDiploma,4.427387654928873,This position requires soft skills,1,0,1,1,1,0,0,1
ITManager,PhD,7.845794029885905,This position requires soft skills,1,0,1,1,1,1,1,1
SoftwareDeveloper,PhD,0.4542698453067201,This position requires soft skills,1,0,0,1,1,0,1,0
AnalystProgrammer,PostGradDiploma,0.4201060628411761,This position requires soft skills,0,1,0,0,0,1,1,1
Developer_Programmer,NA,17.340964709426657,This position requires soft skills,1,1,0,1,1,1,1,1
SoftwareDeveloper,PostGradDiploma,0.9167131599289902,This position requires soft skills,1,1,0,1,1,0,1,1
SeniorSoftwareEngineer,ProDegree,0.7549643666438159,This position requires soft skills,0,1,0,1,0,1,1,1
AnalystProgrammer,PhD,4.053475351545455,This position requires soft skills,0,0,1,1,0,1,0,0
SeniorSoftwareEngineer,Degree,1.5871150084696863,This position requires soft skills,1,0,0,0,0,0,1,1
ApplicationEngineer_Specialist,TechCert,7.3105814205716815,This position requires soft skills,1,0,1,1,0,0,0,1
SystemAnalyst,AdvDiploma,10.825994108111713,This position requires soft skills,1,1,1,1,1,0,1,1
SoftwareQuality_TestEngineer,ProCert,6.162565003027334,This position requires soft skills,0,1,1,0,1,1,1,1
BusinessAnalyst,Diploma,2.629427749731677,This position requires soft skills,1,0,1,0,0,1,1,0
ApplicationEngineer_Specialist,TechCert,0.0024623156804627565,This position requires soft skills,1,1,0,1,0,0,0,1
AnalystProgrammer,HigherDiploma,3.1137945057421037,This position requires soft skills,1,1,1,0,0,1,0,1
SoftwareEngineer,TechCert,4.160860801620142,This position requires soft skills,1,1,0,0,0,1,1,1
Developer_Programmer,GradDiploma,3.234040562033318,This position requires soft skills,1,0,1,1,0,0,0,0
SoftwareEngineer,NA,15.594340982866466,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareQuality_TestEngineer,Diploma,3.1077850918190615,This position requires soft skills,1,0,0,0,0,0,0,0
SoftwareQuality_TestEngineer,NA,4.354732865704756,This position requires soft skills,1,1,0,0,1,1,1,0
SoftwareDeveloper,HigherDiploma,9.534550326398136,This position requires soft skills,1,1,1,1,0,1,0,1
SoftwareQuality_TestEngineer,GradDiploma,4.9195560772425475,This position requires soft skills,1,1,1,1,0,0,1,1
SeniorDeveloper,Degree,6.617881682738526,This position requires soft skills,1,1,0,1,1,1,1,0
AnalystProgrammer,NA,7.262989869314655,This position requires soft skills,1,1,1,1,1,0,1,1
Solution_SoftwareArchitect,TechCert,3.925272202252389,This position requires soft skills,1,1,1,0,1,1,0,1
SoftwareDeveloper,PostGradDiploma,1.0501179389354625,This position requires soft skills,0,1,1,1,0,0,0,1
AnalystProgrammer,PostGradDiploma,16.240504425135025,This position requires soft skills,1,1,1,1,1,1,1,1
WebDeveloper,Degree,0.716691373304875,This position requires soft skills,0,1,1,0,1,1,1,0
TeamLead,NA,4.099763625498144,This position requires soft skills,1,1,1,0,0,0,0,1
AnalystProgrammer,Diploma,3.8188456394855406,This position requires soft skills,1,1,1,1,0,1,0,1
Solution_SoftwareArchitect,AdvDiploma,4.635191408157292,This position requires soft skills,1,1,0,1,0,0,1,0
ITManager,NA,11.214615384648742,This position requires soft skills,1,1,1,0,0,1,1,1
TeamLead,NA,7.233848133162236,This position requires soft skills,0,0,1,0,1,1,0,0
Developer_Programmer,PostGradDegree,15.20248522936426,This position requires soft skills,1,1,1,1,1,1,1,1
WebDeveloper,AdvDiploma,2.541857329083863,This position requires soft skills,1,0,1,1,0,0,0,0
Developer_Programmer,PhD,4.115771004425021,This position requires soft skills,1,1,0,1,0,1,1,1
ProjectManager,HigherDiploma,0.39295177916907015,This position requires soft skills,1,0,1,1,0,1,1,0
TeamLead,TechCert,0.3346331175089198,This position requires soft skills,0,0,0,1,0,0,1,0
SeniorDeveloper,TechCert,7.266072443139625,This position requires soft skills,1,1,1,1,0,1,0,1
AnalystProgrammer,Degree,6.1632653592045745,This position requires soft skills,1,1,1,1,0,1,0,1
BusinessAnalyst,ProCert,2.795245875707368,This position requires soft skills,1,1,1,0,1,0,0,1
SystemAnalyst,Master,0.9216298188363846,This position requires soft skills,0,1,0,0,0,1,0,1
SoftwareEngineer,TechCert,4.507795913191143,This position requires soft skills,0,1,0,1,1,1,1,0
TeamLead,Degree,6.0630820628999365,This position requires soft skills,0,1,1,1,0,1,0,1
SoftwareQuality_TestEngineer,ProCert,3.3602881528858606,This position requires soft skills,1,0,0,0,1,1,1,1
SoftwareEngineer,PostGradDiploma,10.27968706779833,This position requires soft skills,1,1,1,0,1,1,1,1
WebDeveloper,Degree,5.120207847476658,This position requires soft skills,1,1,0,1,1,0,1,1
SystemAnalyst,NA,2.6531010895021025,This position requires soft skills,1,1,0,0,1,0,0,0
SeniorSoftwareEngineer,ProCert,1.3920213095740985,This position requires soft skills,1,1,1,1,0,0,0,0
SoftwareDeveloper,Degree,18.552914719922963,This position requires soft skills,1,1,1,1,0,0,0,1
Solution_SoftwareArchitect,Diploma,5.015993544553623,This position requires soft skills,1,0,0,1,0,1,1,1
SystemAnalyst,PostGradDegree,8.631398341065642,This position requires soft skills,1,1,1,1,1,1,1,1
WebDeveloper,ProDegree,3.396487063347667,This position requires soft skills,0,1,0,0,1,0,0,1
ProjectManager,HigherDiploma,4.860876265993102,This position requires soft skills,1,1,0,0,0,1,1,1
SeniorDeveloper,ProCert,2.0950567518929675,This position requires soft skills,1,0,0,1,1,0,0,1
BusinessAnalyst,PostGradDiploma,6.657039167710787,This position requires soft skills,1,0,1,1,0,0,1,1
ITManager,PhD,0.5141159637113207,This position requires soft skills,1,1,1,1,1,0,1,1
AnalystProgrammer,PostGradDegree,0.6263616912826345,This position requires soft skills,1,0,1,1,0,1,1,0
SoftwareQuality_TestEngineer,PostGradDiploma,6.719890570334437,This position requires soft skills,1,1,1,0,0,1,1,0
SoftwareDeveloper,PostGradDegree,2.4914538506851387,This position requires soft skills,0,1,0,1,0,0,0,0
SeniorSoftwareEngineer,HigherDiploma,13.873272607983305,This position requires soft skills,1,0,0,1,1,1,1,1
BusinessAnalyst,HigherDiploma,1.9301403567511604,This position requires soft skills,1,0,0,0,0,0,0,0
AnalystProgrammer,NA,2.5515463488176073,This position requires soft skills,0,0,1,1,0,1,0,0
SoftwareEngineer,Diploma,19.94623968107956,This position requires soft skills,0,1,1,1,1,0,1,1
BusinessAnalyst,Diploma,15.104546227890332,This position requires soft skills,1,1,1,0,1,1,1,1
BusinessAnalyst,AdvDiploma,19.83645520694865,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareEngineer,AdvDiploma,2.5260116983924865,This position requires soft skills,1,0,1,0,0,1,0,0
TeamLead,Diploma,6.445677881438888,This position requires soft skills,1,1,1,1,1,1,1,0
ProjectManager,PostGradDegree,4.232893987653683,This position requires soft skills,1,1,1,0,0,1,1,0
ProjectManager,ProDegree,14.233290597616849,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareEngineer,PostGradDiploma,3.903035143820025,This position requires soft skills,1,1,1,1,0,1,1,0
ProjectManager,ProDegree,4.901579344539363,This position requires soft skills,1,0,0,0,0,1,0,1
Solution_SoftwareArchitect,Degree,2.5626070150965248,This position requires soft skills,0,0,0,0,1,0,1,1
Developer_Programmer,TechCert,17.282903763824947,This position requires soft skills,1,1,1,1,1,1,1,1
Solution_SoftwareArchitect,Degree,2.773955746489838,This position requires soft skills,1,1,0,1,0,0,0,1
SystemAnalyst,NA,0.5348190836294698,This position requires soft skills,1,0,0,1,1,0,1,1
SoftwareEngineer,PhD,13.617842475752049,This position requires soft skills,1,1,1,1,1,1,0,0
Developer_Programmer,ProCert,1.2167556195170712,This position requires soft skills,1,0,0,1,0,1,1,0
SeniorDeveloper,TechCert,5.036222340657398,This position requires soft skills,1,0,1,0,0,1,1,1
SeniorDeveloper,PostGradDiploma,2.5354720748905453,This position requires soft skills,0,1,0,0,0,0,0,0
AnalystProgrammer,AdvDiploma,12.702565625370816,This position requires soft skills,1,1,1,1,0,1,1,1
Solution_SoftwareArchitect,ProCert,5.485530259514344,This position requires soft skills,0,1,0,1,1,1,0,1
AnalystProgrammer,ProCert,1.2559804499058207,This position requires soft skills,0,1,1,1,0,1,0,1
SoftwareQuality_TestEngineer,PostGradDiploma,18.253943268777714,This position requires soft skills,1,1,1,1,1,1,1,1
SeniorDeveloper,Degree,19.25690567656989,This position requires soft skills,1,1,1,1,1,1,1,1
Solution_SoftwareArchitect,ProCert,18.782775907115553,This position requires soft skills,1,1,1,1,0,1,0,1
ITManager,ProCert,7.2459120754023525,This position requires soft skills,0,1,0,1,1,1,0,0
SoftwareDeveloper,TechCert,0.9670461081456901,This position requires soft skills,0,0,0,1,0,0,1,0
ApplicationEngineer_Specialist,Diploma,4.011801650680647,This position requires soft skills,0,1,1,0,1,1,0,1
SoftwareDeveloper,PostGradDiploma,1.8594804916362804,This position requires soft skills,1,0,0,1,0,0,0,0
SoftwareQuality_TestEngineer,PostGradDiploma,19.115531318592943,This position requires soft skills,1,1,1,1,1,1,1,1
ProjectManager,AdvDiploma,9.49941767816299,This position requires soft skills,1,1,1,1,0,1,1,1
TeamLead,Degree,1.134436845719856,This position requires soft skills,1,0,0,0,0,1,0,0
SoftwareEngineer,PhD,15.573639471987777,This position requires soft skills,1,1,1,1,1,1,1,1
WebDeveloper,Master,0.19806958906676062,This position requires soft skills,0,0,0,0,0,0,1,0
SystemAnalyst,GradDiploma,7.002649566957118,This position requires soft skills,0,1,1,0,1,1,1,0
SeniorSoftwareEngineer,TechCert,14.067076246588085,This position requires soft skills,1,1,1,1,0,1,1,1
SoftwareEngineer,GradDiploma,0.32819720703093375,This position requires soft skills,1,0,1,1,0,0,0,0
SeniorDeveloper,HigherDiploma,4.366543361824664,This position requires soft skills,0,1,1,1,1,0,1,1
TeamLead,Degree,18.400226814909523,This position requires soft skills,1,0,1,0,1,1,1,1
ITManager,Master,5.052753081748728,This position requires soft skills,1,1,1,1,0,0,1,0
WebDeveloper,Diploma,1.6780623193634119,This position requires soft skills,1,1,1,1,0,0,0,0
ITManager,Diploma,8.364975888126141,This position requires soft skills,1,1,1,1,1,1,1,0
AnalystProgrammer,GradDiploma,5.408873814515329,This position requires soft skills,1,0,1,1,0,0,1,1
SystemAnalyst,PostGradDiploma,3.7044043129534407,This position requires soft skills,0,0,1,0,0,1,0,0
SoftwareDeveloper,ProDegree,8.57644145972439,This position requires soft skills,1,1,1,1,1,0,1,1
ApplicationEngineer_Specialist,HigherDiploma,15.51428471043158,This position requires soft skills,1,1,1,1,1,1,1,1
BusinessAnalyst,Master,11.82389131425468,This position requires soft skills,1,1,1,1,1,0,1,1
TeamLead,GradDiploma,0.8584388218727153,This position requires soft skills,0,1,1,1,1,1,0,1
SeniorDeveloper,Diploma,1.4928797637879538,This position requires soft skills,0,0,0,0,1,1,1,1
ProjectManager,PostGradDiploma,3.1905373197212166,This position requires soft skills,0,1,0,0,0,0,0,1
AnalystProgrammer,Degree,1.99430200600159,This position requires soft skills,1,1,0,1,0,0,1,1
SeniorDeveloper,AdvDiploma,4.088559412208646,This position requires soft skills,1,1,1,1,0,1,0,1
TeamLead,PostGradDegree,5.588774594387843,This position requires soft skills,0,0,1,1,1,1,1,1
WebDeveloper,PostGradDiploma,0.6045284499290913,This position requires soft skills,1,0,1,1,1,1,0,0
ProjectManager,ProDegree,6.804119189252223,This position requires soft skills,1,1,0,1,1,1,1,1
SeniorSoftwareEngineer,Diploma,1.8185243582223702,This position requires soft skills,1,1,1,1,0,1,0,1
AnalystProgrammer,PostGradDiploma,1.6222224069782336,This position requires soft skills,1,0,0,1,0,0,1,0
Developer_Programmer,Diploma,6.887393864061545,This position requires soft skills,0,1,0,1,1,0,1,1
ITManager,PhD,3.8078804392571524,This position requires soft skills,1,1,1,1,1,1,1,1
AnalystProgrammer,Diploma,6.8952720016393165,This position requires soft skills,1,1,1,1,1,1,0,1
SystemAnalyst,NA,10.33948493028066,This position requires soft skills,1,1,1,1,0,1,1,1
SeniorSoftwareEngineer,Master,12.605974263280402,This position requires soft skills,1,1,1,1,1,1,1,1
Solution_SoftwareArchitect,Master,2.8967899549285736,This position requires soft skills,1,1,1,1,0,1,1,1
SeniorDeveloper,NA,1.731962607897031,This position requires soft skills,1,1,1,1,0,0,1,1
SystemAnalyst,TechCert,13.695506092967168,This position requires soft skills,1,1,0,1,1,1,0,1
AnalystProgrammer,AdvDiploma,2.57731825345596,This position requires soft skills,0,1,0,0,0,0,0,1
ProjectManager,Degree,3.747785249869695,This position requires soft skills,1,1,0,1,1,1,1,1
WebDeveloper,Master,12.622362719792845,This position requires soft skills,1,1,1,1,0,1,1,1
SeniorDeveloper,ProDegree,5.553975785648033,This position requires soft skills,1,1,1,1,0,0,1,0
ApplicationEngineer_Specialist,ProCert,4.395301203841008,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareQuality_TestEngineer,ProCert,6.036907585640879,This position requires soft skills,1,1,1,1,1,1,1,1
Developer_Programmer,AdvDiploma,6.770718270415676,This position requires soft skills,1,1,1,0,0,1,1,1
ITManager,PostGradDegree,1.2558115757969148,This position requires soft skills,0,0,1,1,0,0,0,1
ApplicationEngineer_Specialist,PostGradDegree,12.46740342625603,This position requires soft skills,1,1,0,1,1,1,1,1
SoftwareDeveloper,HigherDiploma,3.060009899646004,This position requires soft skills,1,1,0,1,0,0,0,1
BusinessAnalyst,AdvDiploma,6.360424339578973,This position requires soft skills,1,0,1,1,0,1,1,0
ProjectManager,HigherDiploma,5.353294610295305,This position requires soft skills,1,1,0,1,0,0,0,1
BusinessAnalyst,Diploma,2.5134194646142936,This position requires soft skills,1,0,1,0,1,1,1,1
SystemAnalyst,TechCert,7.070297098194361,This position requires soft skills,1,1,1,0,0,0,1,0
SoftwareEngineer,NA,6.033699518834624,This position requires soft skills,1,1,1,1,1,1,0,1
SoftwareDeveloper,TechCert,17.61295799588025,This position requires soft skills,0,1,1,1,1,1,1,1
ProjectManager,Diploma,6.448845217734156,This position requires soft skills,1,0,1,1,1,1,1,0
SeniorSoftwareEngineer,GradDiploma,18.96591297520864,This position requires soft skills,1,1,1,1,1,1,1,1
TeamLead,NA,5.297149264730455,This position requires soft skills,1,0,0,1,0,1,0,1
TeamLead,Master,16.200236924446905,This position requires soft skills,1,1,1,1,1,1,0,1
SoftwareEngineer,NA,0.41612535980645826,This position requires soft skills,1,0,1,0,0,0,0,0
SeniorDeveloper,AdvDiploma,4.878822686710646,This position requires soft skills,1,0,1,1,1,1,1,1
WebDeveloper,PostGradDegree,7.168709989495834,This position requires soft skills,1,1,1,1,1,1,1,0
Solution_SoftwareArchitect,AdvDiploma,18.3740062669809,This position requires soft skills,1,1,1,1,0,1,1,1
